controller_label,seed0,episode_id,max_R
normal,1000,451,0.0992754487805559
normal,1000,452,0.3323329362454405
normal,1000,453,0.4212843278950953
normal,1000,454,0.4457985426716939
normal,1000,455,0.4016581516594584
normal,1000,456,0.0983370201761667
normal,1000,457,0.2468568629437819
normal,1000,458,0.4581140740870564
normal,1000,459,0.5183154745205479
normal,1000,460,0.4841886317851328
normal,1000,461,0.4238911648139181
normal,1000,462,0.4319152317289373
normal,1000,463,0.4892507000619196
normal,1000,464,0.17108256163414
normal,1000,465,0.4081808888176225
normal,1000,466,0.3014203094969341
normal,1000,467,0.4451830867305833
normal,1000,468,0.4398464038375467
normal,1000,469,0.2326454232233016
normal,1000,470,0.4433889903960279
normal,1000,471,0.4015698154723003
normal,1000,472,0.4450514483579678
normal,1000,473,0.1475652129504696
normal,1000,474,0.4427714745938208
normal,1000,475,0.4403979121694532
normal,1000,476,0.4653950379819336
normal,1000,477,0.4957805257928789
normal,1000,478,0.4404901767050721
normal,1000,479,0.4584039743671042
normal,1000,480,0.1530709580013591
normal,1000,481,0.4470031820599352
normal,1000,482,0.1626121688555223
normal,1000,483,0.4425263468182141
normal,1000,484,0.4515332357164599
normal,1000,485,0.5272956328872006
normal,1000,486,0.157870958001359
normal,1000,487,0.5132854885754676
normal,1000,488,0.4233825521022781
normal,1000,489,0.4644284633792154
normal,1000,490,0.4653835901197933
normal,1000,491,0.4912002154054361
normal,1000,492,0.4375435138528295
normal,1000,493,0.5624783286293217
normal,1000,494,0.5715531414630154
normal,1000,495,0.0969426315784916
normal,1000,496,0.517741136323972
normal,1000,497,0.4316847054040611
normal,1000,498,0.1929577186727155
normal,1000,499,0.1956646806215502
normal,1000,500,0.4447942847434624
normal,1000,501,0.4485755393944492
normal,1000,502,0.4499289835959493
normal,1000,503,0.5137748402048521
normal,1000,504,0.4232933855786994
normal,1000,505,0.2094348420928425
normal,1000,506,0.4436376838044218
normal,1000,507,0.4088328360405656
normal,1000,508,0.1981183322669377
normal,1000,509,0.0993426315784916
normal,1000,510,0.4347410521535476
normal,1000,511,0.3923366182063265
normal,1000,512,0.2553196793564231
normal,1000,513,0.0969166389293176
normal,1000,514,0.4436972330154719
normal,1000,515,0.2135859877874085
normal,1000,516,0.1980243120503635
normal,1000,517,0.4504219263073905
normal,1000,518,0.4771782898329573
normal,1000,519,0.4229089335893933
normal,1000,520,0.4283949141258225
normal,1000,521,0.4916464753032527
normal,1000,522,0.4368767641738744
normal,1000,523,0.2490785240297612
normal,1000,524,0.2235151897369513
normal,1000,525,0.3995458035109584
normal,1000,526,0.4523970457353135
normal,1000,527,0.4295660630588971
normal,1000,528,0.4495487365255799
normal,1000,529,0.4903385851132797
normal,1000,530,0.1327309128158598
normal,1000,531,0.4578465858977989
normal,1000,532,0.4499081587527453
normal,1000,533,0.5990700051160035
normal,1000,534,0.5241281415173276
normal,1000,535,0.3837502528303399
normal,1000,536,0.4426022670779505
normal,1000,537,0.499242576166568
normal,1000,538,0.2411077541609175
normal,1000,539,0.4935332700348686
normal,1000,540,0.4419606715884838
normal,1000,541,0.1932646806215502
normal,1000,542,0.1893202111389525
normal,1000,543,0.4055195995941844
normal,1000,544,0.2788626415115793
normal,1000,545,0.4261690362880938
normal,1000,546,0.2989950315506256
normal,1000,547,0.2141900445802334
normal,1000,548,0.1827725219178722
normal,1000,549,0.1620226191172879
normal,1000,550,0.4410113773419761
normal,1000,551,0.2497964912086989
normal,1000,552,0.4331867661730457
normal,1000,553,0.3918917838977506
normal,1000,554,0.4336973765649604
normal,1000,555,0.457821832474578
normal,1000,556,0.4394903284194501
normal,1000,557,0.2640325774825386
normal,1000,558,0.3999182946077722
normal,1000,559,0.234713207278772
normal,1000,560,0.4539335174094963
normal,1000,561,0.4402255393883231
normal,1000,562,0.2181941661480719
normal,1000,563,0.4446620700881794
normal,1000,564,0.4293249901182388
normal,1000,565,0.4362988374719416
normal,1000,566,0.40947501728494
normal,1000,567,0.4458805673583794
normal,1000,568,0.1327309128158598
normal,1000,569,0.1553728191685179
normal,1000,570,0.1749662645178652
normal,1000,571,0.4886066601336213
normal,1000,572,0.4330170116098339
normal,1000,573,0.1688017872962521
normal,1000,574,0.2829337949089847
normal,1000,575,0.4609106298174821
normal,1000,576,0.24473206049794
normal,1000,577,0.2314429049126718
normal,1000,578,0.4410418723186701
normal,1000,579,0.0915863625207323
normal,1000,580,0.4836173195979346
normal,1000,581,0.5144994811283327
normal,1000,582,0.4233400874202689
normal,1000,583,0.4744222906406835
normal,1000,584,0.4486919671517141
normal,1000,585,0.4582598780833728
normal,1000,586,0.4400505846045131
normal,1000,587,0.4192550923141707
normal,1000,588,0.5322545744313797
normal,1000,589,0.5037717193392035
normal,1000,590,0.0959370201761667
normal,1000,591,0.1794070735032183
normal,1000,592,0.1356749460325352
normal,1000,593,0.4101618305357845
normal,1000,594,0.4347367267645344
normal,1000,595,0.5496398943155704
normal,1000,596,0.4409343044170368
normal,1000,597,0.5408891411422581
normal,1000,598,0.465482528145801
normal,1000,599,0.1972355401864066
normal,2000,240,0.4336665255722749
normal,2000,241,0.2671632268094531
normal,2000,242,0.1439747187399192
normal,2000,243,0.4437055182444947
normal,2000,244,0.5613206472786679
normal,2000,245,0.4181388474151588
normal,2000,246,0.4441039695990246
normal,2000,247,0.1577780688613943
normal,2000,248,0.4536711986350838
normal,2000,249,0.4580110182484044
normal,2000,250,0.3395256956405924
normal,2000,251,0.4022719497058309
normal,2000,252,0.5199031871603632
normal,2000,253,0.0963863625207323
normal,2000,254,0.4552813795993466
normal,2000,255,0.4079829353723997
normal,2000,256,0.4361728565751015
normal,2000,257,0.4393418399794574
normal,2000,258,0.5096721667542025
normal,2000,259,0.4444990103152682
normal,2000,260,0.1530709580013591
normal,2000,261,0.4393611684395421
normal,2000,262,0.4387506270889936
normal,2000,263,0.5219535119338645
normal,2000,264,0.4232351086111801
normal,2000,265,0.4327646558527844
normal,2000,266,0.4135871698394664
normal,2000,267,0.2140586036181677
normal,2000,268,0.4974879873983981
normal,2000,269,0.4400581367075024
normal,2000,270,0.5249804687887115
normal,2000,271,0.437457994996982
normal,2000,272,0.1503955182814295
normal,2000,273,0.3448256845666858
normal,2000,274,0.1503955182814295
normal,2000,275,0.4208859925987676
normal,2000,276,0.2558319709892513
normal,2000,277,0.5082595169006839
normal,2000,278,0.4691974070150674
normal,2000,279,0.3892494914815387
normal,2000,280,0.4543793969706738
normal,2000,281,0.4239323601461186
normal,2000,282,0.475807107936887
normal,2000,283,0.5106421952483987
normal,2000,284,0.5541017107851672
normal,2000,285,0.5306282197490985
normal,2000,286,0.4342102161618074
normal,2000,287,0.4351266107802856
normal,2000,288,0.4703674669541926
normal,2000,289,0.4644506359642324
normal,2000,290,0.1507127685125524
normal,2000,291,0.2537835501772714
normal,2000,292,0.4232146700732749
normal,2000,293,0.2792319316261061
normal,2000,294,0.3474041723548652
normal,2000,295,0.467026714521471
normal,2000,296,0.413286499305382
normal,2000,297,0.4821720358755359
normal,2000,298,0.3619926828433795
normal,2000,299,0.4958936375682882
normal,2000,300,0.1530709580013591
normal,2000,301,0.4016042170878682
normal,2000,302,0.1530709580013591
normal,2000,303,0.1956646806215502
normal,2000,304,0.1530709580013591
normal,2000,305,0.534492242890945
normal,2000,306,0.4347177988252161
normal,2000,307,0.4571637614890404
normal,2000,308,0.4423398182631432
normal,2000,309,0.4101571360085758
normal,2000,310,0.410421695888109
normal,2000,311,0.4360919831255658
normal,2000,312,0.4389673877599353
normal,2000,313,0.5760128001770014
normal,2000,314,0.4464317485673344
normal,2000,315,0.3596866763382243
normal,2000,316,0.4401437996015571
normal,2000,317,0.4389762961757704
normal,2000,318,0.1153649542281699
normal,2000,319,0.4635156707298254
normal,2000,320,0.4426201884142705
normal,2000,321,0.1572226191172879
normal,2000,322,0.4850822625409281
normal,2000,323,0.1949370748574517
normal,2000,324,0.4697971239543952
normal,2000,325,0.0969463033836818
normal,2000,326,0.1153649542281699
normal,2000,327,0.4793699635599977
normal,2000,328,0.46819756883238
normal,2000,329,0.4440645191012905
normal,2000,330,0.4488560708769489
normal,2000,331,0.4721527358106746
normal,2000,332,0.4316876422929709
normal,2000,333,0.0992754487805559
normal,2000,334,0.3576797973587605
normal,2000,335,0.4693215893767652
normal,2000,336,0.5413340601251427
normal,2000,337,0.4508551166915352
normal,2000,338,0.3973114661467477
normal,2000,339,0.4073613236374539
normal,2000,340,0.433135956887311
normal,2000,341,0.5549198664669924
normal,2000,342,0.3041131352374721
normal,2000,343,0.3648486141951296
normal,2000,344,0.4304973792885949
normal,2000,345,0.4561579878530202
normal,2000,346,0.4856290300096265
normal,2000,347,0.4118523497374127
normal,2000,348,0.2524510104768205
normal,2000,349,0.4298006597209996
normal,2000,350,0.2077710083881415
normal,2000,351,0.4139347397953837
normal,2000,352,0.1711703286435408
normal,2000,353,0.4263173321726995
normal,2000,354,0.4188828646960861
normal,2000,355,0.5521294996518598
normal,2000,356,0.4480659118583066
normal,2000,357,0.4555036921945405
normal,2000,358,0.4420845457882429
normal,2000,359,0.5369032484077699
normal,2000,360,0.1507127685125524
normal,2000,361,0.441990562971025
normal,2000,362,0.4689092913253715
normal,2000,363,0.5086222066954905
normal,2000,364,0.4613423897890668
normal,2000,365,0.3610823181783643
normal,2000,366,0.4348476633105087
normal,2000,367,0.0994381463005149
normal,2000,368,0.2806312255175706
normal,2000,369,0.4724021900285417
normal,2000,370,0.4209153674068651
normal,2000,371,0.4264951894267425
normal,2000,372,0.5230711570139904
normal,2000,373,0.4484281224470786
normal,2000,374,0.4885777063858434
normal,2000,375,0.4673589963715395
normal,2000,376,0.4537837562769009
normal,2000,377,0.1851905342680298
normal,2000,378,0.1530709580013591
normal,2000,379,0.1630747193662847
normal,2000,380,0.4479901149289841
normal,2000,381,0.5040474436918124
normal,2000,382,0.2207214121559314
normal,2000,383,0.412562706780901
normal,2000,384,0.429139466445245
normal,2000,385,0.530198390406856
normal,2000,386,0.5378310194921104
normal,2000,387,0.4985958400245331
normal,2000,388,0.4669133657629514
normal,2000,389,0.3502148894611407
normal,2000,390,0.2033733883857318
normal,2000,391,0.1017166389293176
normal,2000,392,0.4283913264771514
normal,2000,393,0.0969426315784916
normal,2000,394,0.1598241430502615
normal,2000,395,0.3876912747192737
normal,2000,396,0.4304676049587777
normal,2000,397,0.1665175134665329
normal,2000,398,0.4622812277221377
normal,2000,399,0.1735482108261805
normal,2000,400,0.4233435393081405
normal,2000,401,0.1783430472881819
normal,2000,402,0.4446462194057648
normal,2000,403,0.1971223590475917
normal,2000,404,0.4867368829201383
normal,2000,405,0.4167547300757738
normal,2000,406,0.4365766289055233
normal,2000,407,0.4857940089426268
normal,2000,408,0.4218372266271199
normal,2000,409,0.5512969089883019
normal,2000,410,0.4371928440903736
normal,2000,411,0.1838005824906504
normal,2000,412,0.4725429563111038
normal,2000,413,0.4867646280668815
normal,2000,414,0.1887345904461018
normal,2000,415,0.5415078557781384
normal,2000,416,0.1859225555003749
normal,2000,417,0.4874858365079789
normal,2000,418,0.4311886975637145
normal,2000,419,0.2036514833523926
normal,2000,420,0.4868434680259577
normal,2000,421,0.1896957327822057
normal,2000,422,0.4506345670609612
normal,2000,423,0.5131640651630198
normal,2000,424,0.4308593351948662
normal,2000,425,0.1781460299584567
normal,2000,426,0.4930717135222449
normal,2000,427,0.5248004106246146
normal,2000,428,0.4775461179129894
normal,2000,429,0.2054561050765885
normal,2000,430,0.4305220907716814
normal,2000,431,0.1668685423271918
normal,2000,432,0.1530709580013591
normal,2000,433,0.4918541193838929
normal,2000,434,0.384902024072236
normal,2000,435,0.4631478944437736
normal,2000,436,0.4525357457765726
normal,2000,437,0.4320289960509597
normal,2000,438,0.4142291382969701
normal,2000,439,0.3612140013170751
normal,2000,440,0.4521844189058438
normal,2000,441,0.4851266449738136
normal,2000,442,0.4449658598577969
normal,2000,443,0.4640843240973408
normal,2000,444,0.4231966057888519
normal,2000,445,0.1620226191172879
normal,2000,446,0.4410718033530616
normal,2000,447,0.4346689393042457
normal,2000,448,0.2534185398529528
normal,2000,449,0.3716976626837853
normal,2000,450,0.1463747187399192
normal,2000,451,0.4529106446097593
normal,2000,452,0.4220438279375992
normal,2000,453,0.4962921767550698
normal,2000,454,0.2205282765247481
normal,2000,455,0.4352672195809524
normal,2000,456,0.4462603760479453
normal,2000,457,0.4663407066552379
normal,2000,458,0.4100239947762336
normal,2000,459,0.4366098398947128
normal,2000,460,0.1351309128158598
normal,2000,461,0.4663111957478098
normal,2000,462,0.1530709580013591
normal,2000,463,0.4390467251211226
normal,2000,464,0.4228330113435368
normal,2000,465,0.4532268724536554
normal,2000,466,0.459700276342349
normal,2000,467,0.5677229753983755
normal,2000,468,0.4325235222800295
normal,2000,469,0.2009191337765439
normal,2000,470,0.2340504799204207
normal,2000,471,0.4263832162721589
normal,2000,472,0.4448272690666888
normal,2000,473,0.5496488250816285
normal,2000,474,0.219564018296485
normal,2000,475,0.2165900445802334
normal,2000,476,0.3999529332695891
normal,2000,477,0.4307901250154757
normal,2000,478,0.4380385489791199
normal,2000,479,0.0994381463005149
normal,2000,480,0.4508268077292888
normal,2000,481,0.3436638372062156
normal,2000,482,0.4214774803673345
normal,2000,483,0.4764727317400696
normal,2000,484,0.564160192459468
normal,2000,485,0.5696044021026221
normal,2000,486,0.4895693791999424
normal,2000,487,0.462975393138737
normal,2000,488,0.277380427419326
normal,2000,489,0.0926333913759428
normal,2000,490,0.4343449139628269
normal,2000,491,0.1707427360091555
normal,2000,492,0.4499967501434781
normal,2000,493,0.2303488704736912
normal,2000,494,0.3574024720505776
normal,2000,495,0.0915175718163569
normal,2000,496,0.4940953022583131
normal,2000,497,0.4249336458404989
normal,2000,498,0.4632319541245537
normal,2000,499,0.4180923956070689
normal,2000,500,0.4806665505376051
normal,2000,501,0.4369018169360632
normal,2000,502,0.4605539749212959
normal,2000,503,0.4218376021369344
normal,2000,504,0.4408883040742621
normal,2000,505,0.2720019133364709
normal,2000,506,0.5246796035135632
normal,2000,507,0.4336993867512109
normal,2000,508,0.4288398116444293
normal,2000,509,0.1783430472881819
normal,2000,510,0.2506500571297252
normal,2000,511,0.4249772960659578
normal,2000,512,0.4990293851604822
normal,2000,513,0.5044646451548321
normal,2000,514,0.4994783060270411
normal,2000,515,0.2743362653767426
normal,2000,516,0.1758874468611512
normal,2000,517,0.4272106610365409
normal,2000,518,0.5769272896086811
normal,2000,519,0.5163429746572477
normal,2000,520,0.5522820335276294
normal,2000,521,0.4265191095660653
normal,2000,522,0.4594233027757927
normal,2000,523,0.4250296290898895
normal,2000,524,0.4867356897628613
normal,2000,525,0.4302907826114197
normal,2000,526,0.4432134821172102
normal,2000,527,0.528391682806113
normal,2000,528,0.2665634863739934
normal,2000,529,0.5175345345984999
normal,2000,530,0.235098644999365
normal,2000,531,0.5803538331243351
normal,2000,532,0.5374921251135768
normal,2000,533,0.2423220908779045
normal,2000,534,0.4053212715911764
normal,2000,535,0.4786777432994773
normal,2000,536,0.4104581116031232
normal,2000,537,0.1783430472881819
normal,2000,538,0.2790093084476248
normal,2000,539,0.240833423887508
normal,2000,540,0.4987391202673094
normal,2000,541,0.4410652677231611
normal,2000,542,0.1530709580013591
normal,2000,543,0.1782984479006854
normal,2000,544,0.2354776386907095
normal,2000,545,0.4492020206239682
normal,2000,546,0.4404525017767103
normal,2000,547,0.4319987372182946
normal,2000,548,0.4364448065323237
normal,2000,549,0.5411786420380381
normal,2000,550,0.4669575886975796
normal,2000,551,0.4703259250204798
normal,2000,552,0.1530709580013591
normal,2000,553,0.459432389994178
normal,2000,554,0.5457828813363299
normal,2000,555,0.1848743735447592
normal,2000,556,0.2245031658321884
normal,2000,557,0.4701537968542856
normal,2000,558,0.4351748455330464
normal,2000,559,0.155369909287601
normal,2000,560,0.1968664815285152
normal,2000,561,0.4939419151006097
normal,2000,562,0.516467456536381
normal,2000,563,0.4840518100304178
normal,2000,564,0.4714556907119029
normal,2000,565,0.1627395264945652
normal,2000,566,0.4385401383435133
normal,2000,567,0.4601382877219772
normal,2000,568,0.4741234483248691
normal,2000,569,0.0993177582652513
normal,2000,570,0.4428503097371591
normal,2000,571,0.1737175134665329
normal,2000,572,0.3383870677943591
normal,2000,573,0.1582747193662847
normal,2000,574,0.190285285078888
normal,2000,575,0.4742242272044386
normal,2000,576,0.4220596757630149
normal,2000,577,0.5628798377274097
normal,2000,578,0.2245186159689288
normal,2000,579,0.0891175718163569
normal,2000,580,0.1806304850412767
normal,2000,581,0.4412989390068872
normal,2000,582,0.223260945108528
normal,2000,583,0.1601780688613943
normal,2000,584,0.4993213473404696
normal,2000,585,0.5153479792488675
normal,2000,586,0.4624101536962234
normal,2000,587,0.0993426315784916
normal,2000,588,0.1530709580013591
normal,2000,589,0.4558669717519709
normal,2000,590,0.4343249781262833
normal,2000,591,0.4588683278781536
normal,2000,592,0.1809573355760027
normal,2000,593,0.2267314543608449
normal,2000,594,0.4239418085628584
normal,2000,595,0.3599041303076474
normal,2000,596,0.4661917464083532
normal,2000,597,0.5389326705396689
normal,2000,598,0.4201067228847295
normal,2000,599,0.4387456224143752
normal,3000,240,0.4333339764712256
normal,3000,241,0.2275865672422311
normal,3000,242,0.45191388227376
normal,3000,243,0.4719095993299461
normal,3000,244,0.5021727336750886
normal,3000,245,0.4291293970351716
normal,3000,246,0.4072661255202281
normal,3000,247,0.2504086754605757
normal,3000,248,0.1626121688555223
normal,3000,249,0.1521236322991433
normal,3000,250,0.2036786418295159
normal,3000,251,0.3596525173425831
normal,3000,252,0.1530709580013591
normal,3000,253,0.4689581997639914
normal,3000,254,0.4443691087216793
normal,3000,255,0.1527443461501428
normal,3000,256,0.2319872235958562
normal,3000,257,0.4132814434008124
normal,3000,258,0.5155734109841664
normal,3000,259,0.1781460299584567
normal,3000,260,0.4601436868209772
normal,3000,261,0.4549519265489484
normal,3000,262,0.4462628764890821
normal,3000,263,0.532100265287753
normal,3000,264,0.4394100503019178
normal,3000,265,0.5627448129297237
normal,3000,266,0.1477541137614247
normal,3000,267,0.3510179089938053
normal,3000,268,0.4645869191892623
normal,3000,269,0.2242288537096077
normal,3000,270,0.5211834819838121
normal,3000,271,0.2033191337765439
normal,3000,272,0.467118764109375
normal,3000,273,0.4424913150113552
normal,3000,274,0.157870958001359
normal,3000,275,0.1757460299584567
normal,3000,276,0.4018612931973699
normal,3000,277,0.4482880656770457
normal,3000,278,0.4370145455039639
normal,3000,279,0.0968754487805559
normal,3000,280,0.3297412411696246
normal,3000,281,0.397331118699228
normal,3000,282,0.5094898672878768
normal,3000,283,0.1806984479006854
normal,3000,284,0.3792791784831129
normal,3000,285,0.3897428734941905
normal,3000,286,0.5460038139181416
normal,3000,287,0.4375885990987874
normal,3000,288,0.1992664815285152
normal,3000,289,0.2140828228837976
normal,3000,290,0.1351309128158598
normal,3000,291,0.4205367533651348
normal,3000,292,0.3797368162094361
normal,3000,293,0.1783430472881819
normal,3000,294,0.4212637915598325
normal,3000,295,0.5572981502575239
normal,3000,296,0.5675026744600163
normal,3000,297,0.4497898012640853
normal,3000,298,0.4529636445614612
normal,3000,299,0.5168235096520446
normal,3000,300,0.1758304850412767
normal,3000,301,0.448012977639991
normal,3000,302,0.4340184835386044
normal,3000,303,0.1487413303786525
normal,3000,304,0.4970597802332607
normal,3000,305,0.1407481291828661
normal,3000,306,0.4357830159442812
normal,3000,307,0.0939863625207323
normal,3000,308,0.4449265479503152
normal,3000,309,0.5650116723481149
normal,3000,310,0.4691332789673032
normal,3000,311,0.4629817771956189
normal,3000,312,0.3776664205469613
normal,3000,313,0.4988270850692999
normal,3000,314,0.1530709580013591
normal,3000,315,0.3518011315331344
normal,3000,316,0.4517105784065597
normal,3000,317,0.4676025160116746
normal,3000,318,0.4813076141535025
normal,3000,319,0.390843029458646
normal,3000,320,0.3960320021534526
normal,3000,321,0.4391667451368746
normal,3000,322,0.4375833640717347
normal,3000,323,0.4819666855736704
normal,3000,324,0.4802710171330461
normal,3000,325,0.4037838630419518
normal,3000,326,0.4392263469871698
normal,3000,327,0.4568936808989608
normal,3000,328,0.1351309128158598
normal,3000,329,0.2387506962406793
normal,3000,330,0.4402594208425973
normal,3000,331,0.3455936548502297
normal,3000,332,0.4404196614738334
normal,3000,333,0.4428883307394685
normal,3000,334,0.4649488710667009
normal,3000,335,0.4588019674077886
normal,3000,336,0.4824382857731328
normal,3000,337,0.5745051154766432
normal,3000,338,0.4481990925078535
normal,3000,339,0.4487941572024817
normal,3000,340,0.4301585084126891
normal,3000,341,0.1017477673547022
normal,3000,342,0.4462744130883778
normal,3000,343,0.4385389817768415
