seed,episode_id,R_max
1000,351,0.4967492360833129
1000,352,0.4376380557585684
1000,353,0.4506051417773322
1000,354,0.5001106788867113
1000,355,0.2134980805640934
1000,356,0.4773108293955853
1000,357,0.4943187983938911
1000,358,0.4812854344717478
1000,359,0.2009191337765439
1000,360,0.4754734228034483
1000,361,0.4666023003270124
1000,362,0.486364343998545
1000,363,0.4827302758239314
1000,364,0.4271540936595994
1000,365,0.2879483826399409
1000,366,0.4363685248055925
1000,367,0.423395245483647
1000,368,0.4475991983267841
1000,369,0.42531903267949
1000,370,0.4325620263703021
1000,371,0.4419168852691428
1000,372,0.3990968012260532
1000,373,0.4353416600507473
1000,374,0.4309657200577985
1000,375,0.181698473308417
1000,376,0.4014215994510365
1000,377,0.3856471544981666
1000,378,0.3375553951316889
1000,379,0.4298563542955967
1000,380,0.3466520747760232
1000,381,0.2801735779435009
1000,382,0.1758304850412767
1000,383,0.4213053000808462
1000,384,0.4565364416687633
1000,385,0.4438063450084592
1000,386,0.1530709580013591
1000,387,0.4255282750459825
1000,388,0.2024920764809072
1000,389,0.4430600484699516
1000,390,0.4207956065111872
1000,391,0.4110121322178563
1000,392,0.4603240308055697
1000,393,0.4560237333421451
1000,394,0.1839473924546473
1000,395,0.365789998131647
1000,396,0.0972674012986412
1000,397,0.0915863625207323
1000,398,0.5100427616483739
1000,399,0.4836869436058698
1000,400,0.3043504634503238
1000,401,0.1782199550194793
1000,402,0.4068726881443232
1000,403,0.5041047042801724
1000,404,0.4376843297789978
1000,405,0.4287472444573476
1000,406,0.1881842294840006
1000,407,0.3795082912394099
1000,408,0.4234161949632818
1000,409,0.4599645616426201
1000,410,0.501596965139514
1000,411,0.5030899370427252
1000,412,0.4560898451338099
1000,413,0.4699578206720027
1000,414,0.1530709580013591
1000,415,0.4054394135636717
1000,416,0.4769647885592957
1000,417,0.2207278716251294
1000,418,0.4981222918558003
1000,419,0.4680618515277381
1000,420,0.4264079328312468
1000,421,0.4295047063943138
1000,422,0.3645079649194145
1000,423,0.3332116495721085
1000,424,0.4880522916759631
1000,425,0.1839525069130309
1000,426,0.4464279204145314
1000,427,0.2361555416244895
1000,428,0.5244728591636675
1000,429,0.4533159972290588
1000,430,0.4645277530958089
1000,431,0.2137829670443634
1000,432,0.2311532633420336
1000,433,0.461399157162377
1000,434,0.4411227743012885
1000,435,0.4571359896258431
1000,436,0.4957781961118076
1000,437,0.4890833623781844
1000,438,0.1530709580013591
1000,439,0.5057040030202737
1000,440,0.1709122836446642
1000,441,0.2588192780376145
1000,442,0.4449650536451418
1000,443,0.4469195855683005
1000,444,0.5271170582553931
1000,445,0.4461533817982888
1000,446,0.4414740995788681
1000,447,0.3947089980856329
1000,448,0.5376138515086168
1000,449,0.1535413303786525
1000,450,0.1554709580013591
1000,451,0.0992754487805559
1000,452,0.3323329362454405
1000,453,0.4212843278950953
1000,454,0.4457985426716939
1000,455,0.4016581516594584
1000,456,0.0983370201761667
1000,457,0.2468568629437819
1000,458,0.4581140740870564
1000,459,0.5183154745205479
1000,460,0.4841886317851328
1000,461,0.4238911648139181
1000,462,0.4319152317289373
1000,463,0.4892507000619196
1000,464,0.17108256163414
1000,465,0.4081808888176225
1000,466,0.3014203094969341
1000,467,0.4451830867305833
1000,468,0.4398464038375467
1000,469,0.2326454232233016
1000,470,0.4433889903960279
1000,471,0.4015698154723003
1000,472,0.4450514483579678
1000,473,0.1475652129504696
1000,474,0.4427714745938208
1000,475,0.4403979121694532
1000,476,0.4653950379819336
1000,477,0.4957805257928789
1000,478,0.4404901767050721
1000,479,0.4584039743671042
1000,480,0.1530709580013591
1000,481,0.4470031820599352
1000,482,0.1626121688555223
1000,483,0.4425263468182141
1000,484,0.4515332357164599
1000,485,0.5272956328872006
1000,486,0.157870958001359
1000,487,0.5132854885754676
1000,488,0.4233825521022781
1000,489,0.4644284633792154
1000,490,0.4653835901197933
1000,491,0.4912002154054361
1000,492,0.4375435138528295
1000,493,0.5624783286293217
1000,494,0.5715531414630154
1000,495,0.0969426315784916
1000,496,0.517741136323972
1000,497,0.4316847054040611
1000,498,0.1929577186727155
1000,499,0.1956646806215502
1000,500,0.4447942847434624
1000,501,0.4485755393944492
1000,502,0.4499289835959493
1000,503,0.5137748402048521
1000,504,0.4232933855786994
1000,505,0.2094348420928425
1000,506,0.4436376838044218
1000,507,0.4088328360405656
1000,508,0.1981183322669377
1000,509,0.0993426315784916
1000,510,0.4347410521535476
1000,511,0.3923366182063265
1000,512,0.2553196793564231
1000,513,0.0969166389293176
1000,514,0.4436972330154719
1000,515,0.2135859877874085
1000,516,0.1980243120503635
1000,517,0.4504219263073905
1000,518,0.4771782898329573
1000,519,0.4229089335893933
1000,520,0.4283949141258225
1000,521,0.4916464753032527
1000,522,0.4368767641738744
1000,523,0.2490785240297612
1000,524,0.2235151897369513
1000,525,0.3995458035109584
1000,526,0.4523970457353135
1000,527,0.4295660630588971
1000,528,0.4495487365255799
1000,529,0.4903385851132797
1000,530,0.1327309128158598
1000,531,0.4578465858977989
1000,532,0.4499081587527453
1000,533,0.5990700051160035
1000,534,0.5241281415173276
1000,535,0.3837502528303399
1000,536,0.4426022670779505
1000,537,0.499242576166568
1000,538,0.2411077541609175
1000,539,0.4935332700348686
1000,540,0.4419606715884838
1000,541,0.1932646806215502
1000,542,0.1893202111389525
1000,543,0.4055195995941844
1000,544,0.2788626415115793
1000,545,0.4261690362880938
1000,546,0.2989950315506256
1000,547,0.2141900445802334
1000,548,0.1827725219178722
1000,549,0.1620226191172879
1000,550,0.4410113773419761
1000,551,0.2497964912086989
1000,552,0.4331867661730457
1000,553,0.3918917838977506
1000,554,0.4336973765649604
1000,555,0.457821832474578
1000,556,0.4394903284194501
1000,557,0.2640325774825386
1000,558,0.3999182946077722
1000,559,0.234713207278772
1000,560,0.4539335174094963
1000,561,0.4402255393883231
1000,562,0.2181941661480719
1000,563,0.4446620700881794
1000,564,0.4293249901182388
1000,565,0.4362988374719416
1000,566,0.40947501728494
1000,567,0.4458805673583794
1000,568,0.1327309128158598
1000,569,0.1553728191685179
1000,570,0.1749662645178652
1000,571,0.4886066601336213
1000,572,0.4330170116098339
1000,573,0.1688017872962521
1000,574,0.2829337949089847
1000,575,0.4609106298174821
1000,576,0.24473206049794
1000,577,0.2314429049126718
1000,578,0.4410418723186701
1000,579,0.0915863625207323
1000,580,0.4836173195979346
1000,581,0.5144994811283327
1000,582,0.4233400874202689
1000,583,0.4744222906406835
1000,584,0.4486919671517141
1000,585,0.4582598780833728
1000,586,0.4400505846045131
1000,587,0.4192550923141707
1000,588,0.5322545744313797
1000,589,0.5037717193392035
1000,590,0.0959370201761667
1000,591,0.1794070735032183
1000,592,0.1356749460325352
1000,593,0.4101618305357845
1000,594,0.4347367267645344
1000,595,0.5496398943155704
1000,596,0.4409343044170368
1000,597,0.5408891411422581
1000,598,0.465482528145801
1000,599,0.1972355401864066
2000,240,0.4336665255722749
2000,241,0.2671632268094531
2000,242,0.1439747187399192
2000,243,0.4437055182444947
2000,244,0.5613206472786679
2000,245,0.4181388474151588
2000,246,0.4441039695990246
2000,247,0.1577780688613943
2000,248,0.4536711986350838
2000,249,0.4580110182484044
2000,250,0.3395256956405924
2000,251,0.4022719497058309
2000,252,0.5199031871603632
2000,253,0.0963863625207323
2000,254,0.4552813795993466
2000,255,0.4079829353723997
2000,256,0.4361728565751015
2000,257,0.4393418399794574
2000,258,0.5096721667542025
2000,259,0.4444990103152682
2000,260,0.1530709580013591
2000,261,0.4393611684395421
2000,262,0.4387506270889936
2000,263,0.5219535119338645
2000,264,0.4232351086111801
2000,265,0.4327646558527844
2000,266,0.4135871698394664
2000,267,0.2140586036181677
2000,268,0.4974879873983981
2000,269,0.4400581367075024
2000,270,0.5249804687887115
2000,271,0.437457994996982
2000,272,0.1503955182814295
2000,273,0.3448256845666858
2000,274,0.1503955182814295
2000,275,0.4208859925987676
2000,276,0.2558319709892513
2000,277,0.5082595169006839
2000,278,0.4691974070150674
2000,279,0.3892494914815387
2000,280,0.4543793969706738
2000,281,0.4239323601461186
2000,282,0.475807107936887
2000,283,0.5106421952483987
2000,284,0.5541017107851672
2000,285,0.5306282197490985
2000,286,0.4342102161618074
2000,287,0.4351266107802856
2000,288,0.4703674669541926
2000,289,0.4644506359642324
2000,290,0.1507127685125524
2000,291,0.2537835501772714
2000,292,0.4232146700732749
2000,293,0.2792319316261061
2000,294,0.3474041723548652
2000,295,0.467026714521471
2000,296,0.413286499305382
2000,297,0.4821720358755359
2000,298,0.3619926828433795
2000,299,0.4958936375682882
2000,300,0.1530709580013591
2000,301,0.4016042170878682
2000,302,0.1530709580013591
2000,303,0.1956646806215502
2000,304,0.1530709580013591
2000,305,0.534492242890945
2000,306,0.4347177988252161
2000,307,0.4571637614890404
2000,308,0.4423398182631432
2000,309,0.4101571360085758
2000,310,0.410421695888109
2000,311,0.4360919831255658
2000,312,0.4389673877599353
2000,313,0.5760128001770014
2000,314,0.4464317485673344
2000,315,0.3596866763382243
2000,316,0.4401437996015571
2000,317,0.4389762961757704
2000,318,0.1153649542281699
2000,319,0.4635156707298254
2000,320,0.4426201884142705
2000,321,0.1572226191172879
2000,322,0.4850822625409281
2000,323,0.1949370748574517
2000,324,0.4697971239543952
2000,325,0.0969463033836818
2000,326,0.1153649542281699
2000,327,0.4793699635599977
2000,328,0.46819756883238
2000,329,0.4440645191012905
2000,330,0.4488560708769489
2000,331,0.4721527358106746
2000,332,0.4316876422929709
2000,333,0.0992754487805559
2000,334,0.3576797973587605
2000,335,0.4693215893767652
2000,336,0.5413340601251427
2000,337,0.4508551166915352
2000,338,0.3973114661467477
2000,339,0.4073613236374539
2000,340,0.433135956887311
2000,341,0.5549198664669924
2000,342,0.3041131352374721
2000,343,0.3648486141951296
2000,344,0.4304973792885949
2000,345,0.4561579878530202
2000,346,0.4856290300096265
2000,347,0.4118523497374127
2000,348,0.2524510104768205
2000,349,0.4298006597209996
2000,350,0.2077710083881415
2000,351,0.4139347397953837
2000,352,0.1711703286435408
2000,353,0.4263173321726995
2000,354,0.4188828646960861
2000,355,0.5521294996518598
2000,356,0.4480659118583066
2000,357,0.4555036921945405
2000,358,0.4420845457882429
2000,359,0.5369032484077699
2000,360,0.1507127685125524
2000,361,0.441990562971025
2000,362,0.4689092913253715
2000,363,0.5086222066954905
2000,364,0.4613423897890668
2000,365,0.3610823181783643
2000,366,0.4348476633105087
2000,367,0.0994381463005149
2000,368,0.2806312255175706
2000,369,0.4724021900285417
2000,370,0.4209153674068651
2000,371,0.4264951894267425
2000,372,0.5230711570139904
2000,373,0.4484281224470786
2000,374,0.4885777063858434
2000,375,0.4673589963715395
2000,376,0.4537837562769009
2000,377,0.1851905342680298
2000,378,0.1530709580013591
2000,379,0.1630747193662847
2000,380,0.4479901149289841
2000,381,0.5040474436918124
2000,382,0.2207214121559314
2000,383,0.412562706780901
2000,384,0.429139466445245
2000,385,0.530198390406856
2000,386,0.5378310194921104
2000,387,0.4985958400245331
2000,388,0.4669133657629514
2000,389,0.3502148894611407
2000,390,0.2033733883857318
2000,391,0.1017166389293176
2000,392,0.4283913264771514
2000,393,0.0969426315784916
2000,394,0.1598241430502615
2000,395,0.3876912747192737
2000,396,0.4304676049587777
2000,397,0.1665175134665329
2000,398,0.4622812277221377
2000,399,0.1735482108261805
2000,400,0.4233435393081405
2000,401,0.1783430472881819
2000,402,0.4446462194057648
2000,403,0.1971223590475917
2000,404,0.4867368829201383
2000,405,0.4167547300757738
2000,406,0.4365766289055233
2000,407,0.4857940089426268
2000,408,0.4218372266271199
2000,409,0.5512969089883019
2000,410,0.4371928440903736
2000,411,0.1838005824906504
2000,412,0.4725429563111038
2000,413,0.4867646280668815
2000,414,0.1887345904461018
2000,415,0.5415078557781384
2000,416,0.1859225555003749
2000,417,0.4874858365079789
2000,418,0.4311886975637145
2000,419,0.2036514833523926
2000,420,0.4868434680259577
2000,421,0.1896957327822057
2000,422,0.4506345670609612
2000,423,0.5131640651630198
2000,424,0.4308593351948662
2000,425,0.1781460299584567
2000,426,0.4930717135222449
2000,427,0.5248004106246146
2000,428,0.4775461179129894
2000,429,0.2054561050765885
2000,430,0.4305220907716814
2000,431,0.1668685423271918
2000,432,0.1530709580013591
2000,433,0.4918541193838929
2000,434,0.384902024072236
2000,435,0.4631478944437736
2000,436,0.4525357457765726
2000,437,0.4320289960509597
2000,438,0.4142291382969701
2000,439,0.3612140013170751
2000,440,0.4521844189058438
2000,441,0.4851266449738136
2000,442,0.4449658598577969
2000,443,0.4640843240973408
2000,444,0.4231966057888519
2000,445,0.1620226191172879
2000,446,0.4410718033530616
2000,447,0.4346689393042457
2000,448,0.2534185398529528
2000,449,0.3716976626837853
2000,450,0.1463747187399192
2000,451,0.4529106446097593
2000,452,0.4220438279375992
2000,453,0.4962921767550698
2000,454,0.2205282765247481
2000,455,0.4352672195809524
2000,456,0.4462603760479453
2000,457,0.4663407066552379
2000,458,0.4100239947762336
2000,459,0.4366098398947128
2000,460,0.1351309128158598
2000,461,0.4663111957478098
2000,462,0.1530709580013591
2000,463,0.4390467251211226
2000,464,0.4228330113435368
2000,465,0.4532268724536554
2000,466,0.459700276342349
2000,467,0.5677229753983755
2000,468,0.4325235222800295
2000,469,0.2009191337765439
2000,470,0.2340504799204207
2000,471,0.4263832162721589
2000,472,0.4448272690666888
2000,473,0.5496488250816285
2000,474,0.219564018296485
2000,475,0.2165900445802334
2000,476,0.3999529332695891
2000,477,0.4307901250154757
2000,478,0.4380385489791199
2000,479,0.0994381463005149
2000,480,0.4508268077292888
2000,481,0.3436638372062156
2000,482,0.4214774803673345
2000,483,0.4764727317400696
2000,484,0.564160192459468
2000,485,0.5696044021026221
2000,486,0.4895693791999424
2000,487,0.462975393138737
2000,488,0.277380427419326
2000,489,0.0926333913759428
2000,490,0.4343449139628269
2000,491,0.1707427360091555
2000,492,0.4499967501434781
2000,493,0.2303488704736912
2000,494,0.3574024720505776
2000,495,0.0915175718163569
2000,496,0.4940953022583131
2000,497,0.4249336458404989
2000,498,0.4632319541245537
2000,499,0.4180923956070689
2000,500,0.4806665505376051
2000,501,0.4369018169360632
2000,502,0.4605539749212959
2000,503,0.4218376021369344
2000,504,0.4408883040742621
2000,505,0.2720019133364709
2000,506,0.5246796035135632
2000,507,0.4336993867512109
2000,508,0.4288398116444293
2000,509,0.1783430472881819
2000,510,0.2506500571297252
2000,511,0.4249772960659578
2000,512,0.4990293851604822
2000,513,0.5044646451548321
2000,514,0.4994783060270411
2000,515,0.2743362653767426
2000,516,0.1758874468611512
2000,517,0.4272106610365409
2000,518,0.5769272896086811
2000,519,0.5163429746572477
2000,520,0.5522820335276294
2000,521,0.4265191095660653
2000,522,0.4594233027757927
2000,523,0.4250296290898895
2000,524,0.4867356897628613
2000,525,0.4302907826114197
2000,526,0.4432134821172102
2000,527,0.528391682806113
2000,528,0.2665634863739934
2000,529,0.5175345345984999
2000,530,0.235098644999365
2000,531,0.5803538331243351
2000,532,0.5374921251135768
2000,533,0.2423220908779045
2000,534,0.4053212715911764
2000,535,0.4786777432994773
2000,536,0.4104581116031232
2000,537,0.1783430472881819
2000,538,0.2790093084476248
2000,539,0.240833423887508
2000,540,0.4987391202673094
2000,541,0.4410652677231611
2000,542,0.1530709580013591
2000,543,0.1782984479006854
2000,544,0.2354776386907095
2000,545,0.4492020206239682
2000,546,0.4404525017767103
2000,547,0.4319987372182946
2000,548,0.4364448065323237
2000,549,0.5411786420380381
2000,550,0.4669575886975796
2000,551,0.4703259250204798
2000,552,0.1530709580013591
2000,553,0.459432389994178
2000,554,0.5457828813363299
2000,555,0.1848743735447592
2000,556,0.2245031658321884
2000,557,0.4701537968542856
2000,558,0.4351748455330464
2000,559,0.155369909287601
2000,560,0.1968664815285152
2000,561,0.4939419151006097
2000,562,0.516467456536381
2000,563,0.4840518100304178
2000,564,0.4714556907119029
2000,565,0.1627395264945652
2000,566,0.4385401383435133
2000,567,0.4601382877219772
2000,568,0.4741234483248691
2000,569,0.0993177582652513
2000,570,0.4428503097371591
2000,571,0.1737175134665329
2000,572,0.3383870677943591
2000,573,0.1582747193662847
2000,574,0.190285285078888
2000,575,0.4742242272044386
2000,576,0.4220596757630149
2000,577,0.5628798377274097
2000,578,0.2245186159689288
2000,579,0.0891175718163569
2000,580,0.1806304850412767
2000,581,0.4412989390068872
2000,582,0.223260945108528
2000,583,0.1601780688613943
2000,584,0.4993213473404696
2000,585,0.5153479792488675
2000,586,0.4624101536962234
2000,587,0.0993426315784916
2000,588,0.1530709580013591
2000,589,0.4558669717519709
2000,590,0.4343249781262833
2000,591,0.4588683278781536
2000,592,0.1809573355760027
2000,593,0.2267314543608449
2000,594,0.4239418085628584
2000,595,0.3599041303076474
2000,596,0.4661917464083532
2000,597,0.5389326705396689
2000,598,0.4201067228847295
2000,599,0.4387456224143752
3000,240,0.4333339764712256
3000,241,0.2275865672422311
3000,242,0.45191388227376
3000,243,0.4719095993299461
3000,244,0.5021727336750886
3000,245,0.4291293970351716
3000,246,0.4072661255202281
3000,247,0.2504086754605757
3000,248,0.1626121688555223
3000,249,0.1521236322991433
3000,250,0.2036786418295159
3000,251,0.3596525173425831
3000,252,0.1530709580013591
3000,253,0.4689581997639914
3000,254,0.4443691087216793
3000,255,0.1527443461501428
3000,256,0.2319872235958562
3000,257,0.4132814434008124
3000,258,0.5155734109841664
3000,259,0.1781460299584567
3000,260,0.4601436868209772
3000,261,0.4549519265489484
3000,262,0.4462628764890821
3000,263,0.532100265287753
3000,264,0.4394100503019178
3000,265,0.5627448129297237
3000,266,0.1477541137614247
3000,267,0.3510179089938053
3000,268,0.4645869191892623
3000,269,0.2242288537096077
3000,270,0.5211834819838121
3000,271,0.2033191337765439
3000,272,0.467118764109375
3000,273,0.4424913150113552
3000,274,0.157870958001359
3000,275,0.1757460299584567
3000,276,0.4018612931973699
3000,277,0.4482880656770457
3000,278,0.4370145455039639
3000,279,0.0968754487805559
3000,280,0.3297412411696246
3000,281,0.397331118699228
3000,282,0.5094898672878768
3000,283,0.1806984479006854
3000,284,0.3792791784831129
3000,285,0.3897428734941905
3000,286,0.5460038139181416
3000,287,0.4375885990987874
3000,288,0.1992664815285152
3000,289,0.2140828228837976
3000,290,0.1351309128158598
3000,291,0.4205367533651348
3000,292,0.3797368162094361
3000,293,0.1783430472881819
3000,294,0.4212637915598325
3000,295,0.5572981502575239
3000,296,0.5675026744600163
3000,297,0.4497898012640853
3000,298,0.4529636445614612
3000,299,0.5168235096520446
3000,300,0.1758304850412767
3000,301,0.448012977639991
3000,302,0.4340184835386044
3000,303,0.1487413303786525
3000,304,0.4970597802332607
3000,305,0.1407481291828661
3000,306,0.4357830159442812
3000,307,0.0939863625207323
3000,308,0.4449265479503152
3000,309,0.5650116723481149
3000,310,0.4691332789673032
3000,311,0.4629817771956189
3000,312,0.3776664205469613
3000,313,0.4988270850692999
3000,314,0.1530709580013591
3000,315,0.3518011315331344
3000,316,0.4517105784065597
3000,317,0.4676025160116746
3000,318,0.4813076141535025
3000,319,0.390843029458646
3000,320,0.3960320021534526
3000,321,0.4391667451368746
3000,322,0.4375833640717347
3000,323,0.4819666855736704
3000,324,0.4802710171330461
3000,325,0.4037838630419518
3000,326,0.4392263469871698
3000,327,0.4568936808989608
3000,328,0.1351309128158598
3000,329,0.2387506962406793
3000,330,0.4402594208425973
3000,331,0.3455936548502297
3000,332,0.4404196614738334
3000,333,0.4428883307394685
3000,334,0.4649488710667009
3000,335,0.4588019674077886
3000,336,0.4824382857731328
3000,337,0.5745051154766432
3000,338,0.4481990925078535
3000,339,0.4487941572024817
3000,340,0.4301585084126891
3000,341,0.1017477673547022
3000,342,0.4462744130883778
3000,343,0.4385389817768415
3000,344,0.4535293804342712
3000,345,0.0969463033836818
3000,346,0.4405589016601708
3000,347,0.5595128126672934
3000,348,0.1572141352921132
3000,349,0.5094692058389261
3000,350,0.4511378090263995
3000,351,0.0968893297913252
3000,352,0.4342035217046289
3000,353,0.4442726495539827
3000,354,0.3872442985896479
3000,355,0.4440629818190214
3000,356,0.5089322053313394
3000,357,0.5526759656278121
3000,358,0.4691036218916599
3000,359,0.4331959078314019
3000,360,0.4285200285914608
3000,361,0.3936718069187528
3000,362,0.5137585726560232
3000,363,0.1688017872962521
3000,364,0.4207157158478717
3000,365,0.3908987384986474
3000,366,0.4711338166954139
3000,367,0.5221761342728313
3000,368,0.1554709580013591
3000,369,0.4680811970949496
3000,370,0.4527773045723874
3000,371,0.4985852974396971
3000,372,0.4415474528590717
3000,373,0.4402695558506021
3000,374,0.4300437807307065
3000,375,0.3279047328440116
3000,376,0.4350854122011689
3000,377,0.4900478979129557
3000,378,0.1530709580013591
3000,379,0.5182087568916091
3000,380,0.2464165290352127
3000,381,0.4354260113064285
3000,382,0.5375997327215613
3000,383,0.4727184291863929
3000,384,0.574634230393824
3000,385,0.3194763563736471
3000,386,0.4378256770981057
3000,387,0.0915863625207323
3000,388,0.4688938410289935
3000,389,0.276666726921483
3000,390,0.4357264449766557
3000,391,0.4082818758696242
3000,392,0.5035151115936887
3000,393,0.5231078886672538
3000,394,0.3025450251002845
3000,395,0.5155122697259517
3000,396,0.4629902745695637
3000,397,0.4760914373530388
3000,398,0.0952220118943797
3000,399,0.4618396505210134
3000,400,0.1177649542281699
3000,401,0.4560902692928788
3000,402,0.3333069163375461
3000,403,0.2241776704236433
3000,404,0.4546288421032916
3000,405,0.5469059741502845
3000,406,0.5035164350395326
3000,407,0.5363868317784357
3000,408,0.4405687169762558
3000,409,0.4406829377851429
3000,410,0.4249941562671244
3000,411,0.4107156245720331
3000,412,0.4425271083393279
3000,413,0.4115146867025085
3000,414,0.4703633277338465
3000,415,0.1017166389293176
3000,416,0.4740958392865352
3000,417,0.4437458271340404
3000,418,0.4369490006848729
3000,419,0.2766163802162257
3000,420,0.4630362407951621
3000,421,0.5333590790563955
3000,422,0.4562018693542937
3000,423,0.4428010022435124
3000,424,0.5765117536927781
3000,425,0.4538382295410015
3000,426,0.4377376718542626
3000,427,0.1782984479006854
3000,428,0.4332348454518344
3000,429,0.4495579182248148
3000,430,0.4538355027568324
3000,431,0.4400633009775672
3000,432,0.1530709580013591
3000,433,0.473790161655243
3000,434,0.1351309128158598
3000,435,0.5345011573822331
3000,436,0.2228562241366131
3000,437,0.4558932051137522
3000,438,0.4408526107046785
3000,439,0.4572451825494662
3000,440,0.5074204910811605
3000,441,0.4381151237356178
3000,442,0.4310684343884028
3000,443,0.4703948653695542
3000,444,0.4630254696722698
3000,445,0.4197422803422012
3000,446,0.4320034202949478
3000,447,0.0939863625207323
3000,448,0.4374283066112615
3000,449,0.4280159260317085
3000,450,0.4786332313595504
3000,451,0.1729903907750506
3000,452,0.223260945108528
3000,453,0.5302620110180633
3000,454,0.4387124093162877
3000,455,0.1712017872962521
3000,456,0.4353524021709088
3000,457,0.4647869680423794
3000,458,0.4506488609968002
3000,459,0.4463651669502649
3000,460,0.4201204320410391
3000,461,0.4222107599126856
3000,462,0.5346678969477928
3000,463,0.2200364857981363
3000,464,0.3667184959331379
3000,465,0.4705321178201542
3000,466,0.4495837176269301
3000,467,0.4639887276440685
3000,468,0.3772806782740024
3000,469,0.4431578034459406
3000,470,0.4439263190013229
3000,471,0.4481089741642588
3000,472,0.4204294607108777
3000,473,0.4353070453192506
3000,474,0.4860554261804763
3000,475,0.5468188632560577
3000,476,0.4882547817514075
3000,477,0.1559413303786525
3000,478,0.4365369235558431
3000,479,0.2976883694893938
3000,480,0.2210537114627727
3000,481,0.5286060894593546
3000,482,0.1548141352921132
3000,483,0.5155838211908019
3000,484,0.5090537408282987
3000,485,0.1733460299584567
3000,486,0.4906464650670526
3000,487,0.5439846126197434
3000,488,0.3083629210665175
3000,489,0.3596608264111092
3000,490,0.1806304850412767
3000,491,0.2340575790476852
3000,492,0.3389825562616571
3000,493,0.4386550897278633
3000,494,0.190285285078888
3000,495,0.0926333913759428
3000,496,0.4488102756762195
3000,497,0.4390371016434533
3000,498,0.3938665614674997
3000,499,0.5361296191925613
3000,500,0.4349745026096557
3000,501,0.4474662458927032
3000,502,0.4231663230752633
3000,503,0.3718711680388775
3000,504,0.1502130866335939
3000,505,0.3550824086586988
3000,506,0.4373575319860481
3000,507,0.4504313857897482
3000,508,0.4287939403208766
3000,509,0.3854364263248606
3000,510,0.4410994127236446
3000,511,0.2160836575954274
3000,512,0.4832408757315981
3000,513,0.5552335808396394
3000,514,0.421756754657251
3000,515,0.458229289791509
3000,516,0.1571961872166764
3000,517,0.4964275592847471
3000,518,0.4382807693214046
3000,519,0.4839699022238559
3000,520,0.4341914997232351
3000,521,0.4400662838875736
3000,522,0.4491445995098501
